Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel,Timestamp (Formatted),Stimulus_Direction,Stimulus_Number
108.0,14669.42753427357,2355.9632725671854,-62873.53490275561,-60470.29769066545,-36113.73586818408,-33591.0285819803,-19990.86379895971,-22214.035357717916,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252709.7309437,0.0,2025-04-09 22:38:29.730,RIGHT,17
109.0,14766.188236020595,2370.0895750629397,-62879.34635631399,-60520.56676394543,-36101.6212226893,-33573.19188990496,-20129.46696632707,-22214.147116440192,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252709.7309525,0.0,2025-04-09 22:38:29.730,RIGHT,17
110.0,14720.34480814276,2384.7970229145317,-62826.66329463283,-60463.94979524014,-36028.1063351758,-33515.23381653235,-20313.243009238602,-22157.418389012622,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252709.730961,0.0,2025-04-09 22:38:29.730,RIGHT,17
111.0,14637.397484469115,2366.982682583652,-62880.4415917923,-60522.42195873523,-36066.01489377199,-33558.14916588654,-20117.106451643285,-22189.314328350345,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,250.0,410.0,3.0,1018.0,1744252709.7309697,0.0,2025-04-09 22:38:29.730,RIGHT,17
112.0,14623.204126739995,2328.112998975873,-62892.48918205371,-60509.0332638065,-36116.216911818614,-33606.58539612119,-20094.12885834323,-22228.429881147134,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252709.7309785,0.0,2025-04-09 22:38:29.730,RIGHT,17
113.0,14747.815102078332,2353.392821954825,-62894.25496986568,-60520.6338191788,-36122.74362119957,-33604.01494550883,-20022.893848764164,-22228.608695102776,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252709.730987,0.0,2025-04-09 22:38:29.730,RIGHT,17
114.0,14724.077549466796,2379.1867350562497,-62830.10546327895,-60477.450248891146,-36029.31332937638,-33514.25033977632,-20393.6645857888,-22146.91306911863,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252709.730996,0.0,2025-04-09 22:38:29.730,RIGHT,17
115.0,14654.451865488514,2384.1711740697833,-62865.60003347398,-60497.16448750073,-36055.88955353374,-33545.520430269295,-20095.291149054905,-22174.62923224321,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252709.7310047,0.0,2025-04-09 22:38:29.731,RIGHT,17
116.0,14611.044777756308,2337.7018973472,-62887.03535640662,-60515.761138887545,-36099.743676155056,-33595.76715180482,-20162.18992020964,-22229.25689569198,0.0,0.0,0.0,193.0,1.0,153.0,0.0,3.0,3.0,249.0,409.0,3.0,1017.0,1744252709.7310133,0.0,2025-04-09 22:38:29.731,RIGHT,17
117.0,14735.812215305832,2346.7990573405095,-62898.94883620129,-60512.36367373034,-36135.595874261366,-33633.16162027855,-19925.283780727837,-22264.371486231266,0.0,0.0,0.0,193.0,1.0,155.0,0.0,3.0,3.0,252.0,411.0,3.0,1020.0,1744252709.7310216,0.0,2025-04-09 22:38:29.731,RIGHT,17
118.0,14737.91327928463,2380.885467634853,-62843.5835651855,-60509.055615550955,-36040.53390509295,-33532.936398140955,-20423.951199525738,-22172.461113031044,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252709.7310305,0.0,2025-04-09 22:38:29.731,RIGHT,17
119.0,14672.75794419741,2384.0594153475067,-62857.665164192345,-60488.04497576296,-36046.41241388469,-33544.35813955762,-20077.275643023928,-22164.61565072723,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,249.0,410.0,3.0,1017.0,1744252709.7310388,0.0,2025-04-09 22:38:29.731,RIGHT,17
120.0,14601.232361940429,2333.1644932227723,-62885.761306972665,-60529.28394428301,-36084.41037945871,-33582.91489874302,-20185.681603632165,-22210.68259604962,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,252.0,410.0,3.0,1020.0,1744252709.7310474,0.0,2025-04-09 22:38:29.731,RIGHT,17
121.0,14708.654845792635,2335.5784816239457,-62897.6971385118,-60499.06438577943,-36139.17215337422,-33640.247123270885,-19884.737716285912,-22269.490035711533,0.0,0.0,0.0,193.0,1.0,154.0,0.0,3.0,3.0,251.0,410.0,3.0,1019.0,1744252709.731056,0.0,2025-04-09 22:38:29.731,RIGHT,17
